#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP058277.1",2955722,2956936,"+",,,"HXW97_RS12575","WP_202098390.1",404,"5-(carboxyamino)imidazole ribonucleotide synthase"
"chromosome","NZ_CP058277.1",2956929,2957444,"+",,"purE","HXW97_RS12580","WP_202098270.1",171,"5-(carboxyamino)imidazole ribonucleotide mutase"
"chromosome","NZ_CP058277.1",2957469,2958638,"+",,,"HXW97_RS12585","WP_012393135.1",389,"MULTISPECIES: acyl-CoA dehydrogenase"
"chromosome","NZ_CP058277.1",2958907,2960070,"+",,,"HXW97_RS12590","WP_174524049.1",387,"MULTISPECIES: SpoIIE family protein phosphatase"
"chromosome","NZ_CP058277.1",2960067,2961689,"+",,,"HXW97_RS12595","WP_117387916.1",540,"CHASE3 domain-containing protein"
"chromosome","NZ_CP058277.1",2961686,2962126,"+",,,"HXW97_RS12600","WP_012393138.1",146,"MULTISPECIES: response regulator"
"chromosome","NZ_CP058277.1",2962140,2964332,"-",,,"HXW97_RS12605","WP_196810822.1",730,"bifunctional SulP family inorganic anion transporter/carbonic anhydrase"
"chromosome","NZ_CP058277.1",2964664,2965851,"-",,,"HXW97_RS12610","WP_202098271.1",395,"CoA transferase"
"chromosome","NZ_CP058277.1",2966028,2966684,"-",,,"HXW97_RS12615","WP_202098272.1",218,"TetR family transcriptional regulator"
"chromosome","NZ_CP058277.1",2966757,2968463,"+",,,"HXW97_RS12620","WP_202098273.1",568,"CocE/NonD family hydrolase"
"chromosome","NZ_CP058277.1",2968542,2969243,"+",,,"HXW97_RS12625","WP_011740563.1",233,"MULTISPECIES: cation transporter"
"chromosome","NZ_CP058277.1",2969287,2971395,"-",,"ctpC","HXW97_RS12630","WP_181013014.1",702,"manganese-exporting P-type ATPase CtpC"
"chromosome","NZ_CP058277.1",2971495,2971773,"-",,,"HXW97_RS12635","WP_011740561.1",92,"MULTISPECIES: DUF1490 family protein"
"chromosome","NZ_CP058277.1",2971889,2972611,"-",,,"HXW97_RS12640","WP_202098274.1",240,"TIGR03089 family protein"
"chromosome","NZ_CP058277.1",2972599,2974056,"-",,,"HXW97_RS12645","WP_012393146.1",485,"LCP family protein"
"chromosome","NZ_CP058277.1",2974124,2975050,"+",,"rfbD","HXW97_RS12650","WP_012393147.1",308,"MULTISPECIES: dTDP-4-dehydrorhamnose reductase"
"chromosome","NZ_CP058277.1",2975043,2975927,"+",,,"HXW97_RS12655","WP_012393148.1",294,"MULTISPECIES: glycosyltransferase family 2 protein"
"chromosome","NZ_CP058277.1",2975929,2977005,"+",,,"HXW97_RS12660","WP_011740556.1",358,"MULTISPECIES: NDP-sugar synthase"
"chromosome","NZ_CP058277.1",2977034,2977582,"-",,,"HXW97_RS12665","WP_012393149.1",182,"MULTISPECIES: NUDIX hydrolase"
"chromosome","NZ_CP058277.1",2977579,2979165,"-",,,"HXW97_RS12670","WP_020727280.1",528,"class I SAM-dependent methyltransferase"
"chromosome","NZ_CP058277.1",2979194,2980558,"-",,,"HXW97_RS12675","WP_202098275.1",454,"coenzyme F420-0:L-glutamate ligase"
"chromosome","NZ_CP058277.1",2980555,2981544,"-",,,"HXW97_RS12680","WP_011740552.1",329,"MULTISPECIES: 2-phospho-L-lactate transferase"
"chromosome","NZ_CP058277.1",2982039,2982320,"+",,,"HXW97_RS12685","WP_161628270.1",93,"MULTISPECIES: WhiB family transcriptional regulator"
"chromosome","NZ_CP058277.1",2982386,2982808,"-",,,"HXW97_RS12690","WP_020727278.1",140,"MULTISPECIES: metallopeptidase family protein"
"chromosome","NZ_CP058277.1",2982982,2983428,"+",,,"HXW97_RS12695","WP_181005660.1",148,"MULTISPECIES: DUF3499 family protein"
"chromosome","NZ_CP058277.1",2983575,2984975,"+",,,"HXW97_RS12700","WP_117387908.1",466,"phosphomannomutase/phosphoglucomutase"
"chromosome","NZ_CP058277.1",2984972,2986081,"+",,,"HXW97_RS12705","WP_096370126.1",369,"MULTISPECIES: TobH protein"
"chromosome","NZ_CP058277.1",2986089,2987315,"+",,"manA","HXW97_RS12710","WP_012393157.1",408,"MULTISPECIES: mannose-6-phosphate isomerase, class I"
"chromosome","NZ_CP058277.1",2988745,2990139,"-",,,"HXW97_RS12720","WP_117387907.1",464,"oxidoreductase"
"chromosome","NZ_CP058277.1",2990196,2991680,"+",,,"HXW97_RS12725","WP_012393160.1",494,"MULTISPECIES: amino acid permease"
"chromosome","NZ_CP058277.1",2991791,2993041,"+",,,"HXW97_RS12730","WP_012393161.1",416,"MULTISPECIES: alkane 1-monooxygenase"
"chromosome","NZ_CP058277.1",2993041,2993211,"+",,,"HXW97_RS12735","WP_011740542.1",56,"MULTISPECIES: rubredoxin"
"chromosome","NZ_CP058277.1",2993212,2993394,"+",,,"HXW97_RS12740","WP_011740541.1",60,"MULTISPECIES: rubredoxin"
"chromosome","NZ_CP058277.1",2993424,2994041,"+",,,"HXW97_RS12745","WP_172607265.1",205,"MULTISPECIES: TetR family transcriptional regulator"
"chromosome","NZ_CP058277.1",2994146,2995624,"+",,,"HXW97_RS12750","WP_012393163.1",492,"MULTISPECIES: adenosylhomocysteinase"
"chromosome","NZ_CP058277.1",2996121,2997809,"+",,,"HXW97_RS12755","WP_202098276.1",562,"PecA family PE domain-processing aspartic protease"
"chromosome","NZ_CP058277.1",2998210,3000294,"+",,,"HXW97_RS12760","WP_202098277.1",694,"PPE domain-containing protein"
"chromosome","NZ_CP058277.1",3000358,3001011,"+",,,"HXW97_RS12765","WP_012393166.1",217,"MULTISPECIES: dTMP kinase"
"chromosome","NZ_CP058277.1",3001082,3001768,"+",,"mtrA","HXW97_RS12770","WP_015354856.1",228,"MULTISPECIES: two-component system response regulator MtrA"
"chromosome","NZ_CP058277.1",3001818,3003497,"+",,,"HXW97_RS12775","WP_012393168.1",559,"MULTISPECIES: HAMP domain-containing histidine kinase"
"chromosome","NZ_CP058277.1",3003515,3005275,"+",,"lpqB","HXW97_RS12780","WP_036451453.1",586,"MtrAB system accessory protein LpqB"
"chromosome","NZ_CP058277.1",3005336,3006166,"+",,,"HXW97_RS12785","WP_012393170.1",276,"hypothetical protein"
"chromosome","NZ_CP058277.1",3006209,3006844,"+",,,"HXW97_RS12790","WP_012393171.1",211,"ComF family protein"
"chromosome","NZ_CP058277.1",3007219,3007875,"+",,"raiA","HXW97_RS12795","WP_171944483.1",218,"MULTISPECIES: ribosome-associated translation inhibitor RaiA"
"chromosome","NZ_CP058277.1",3007972,3010824,"+",,"secA","HXW97_RS12800","WP_202098278.1",950,"preprotein translocase subunit SecA"
"chromosome","NZ_CP058277.1",3011076,3014222,"+",,,"HXW97_RS12805","WP_036451451.1",1048,"DHA2 family efflux MFS transporter permease subunit"
"chromosome","NZ_CP058277.1",3014279,3015034,"+",,,"HXW97_RS12810","WP_012393174.1",251,"membrane protein"
"chromosome","NZ_CP058277.1",3015144,3015626,"+",,,"HXW97_RS12815","WP_012393175.1",160,"MULTISPECIES: cation:proton antiporter regulatory subunit"
"chromosome","NZ_CP058277.1",3015631,3016776,"+",,,"HXW97_RS12820","WP_012393176.1",381,"cation:proton antiporter"
"chromosome","NZ_CP058277.1",3016794,3017333,"-",,,"HXW97_RS12825","WP_020727266.1",179,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP058277.1",3017540,3018958,"+",,,"HXW97_RS12830","WP_012393178.1",472,"MULTISPECIES: wax ester/triacylglycerol synthase family O-acyltransferase"
"chromosome","NZ_CP058277.1",3019001,3019873,"+",,"ppk2","HXW97_RS12835","WP_011740525.1",290,"MULTISPECIES: polyphosphate kinase 2"
"chromosome","NZ_CP058277.1",3019939,3020439,"+",,,"HXW97_RS12840","WP_012393180.1",166,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP058277.1",3020580,3021734,"+",,,"HXW97_RS12845","WP_202098279.1",384,"2Fe-2S iron-sulfur cluster binding domain-containing protein"
"chromosome","NZ_CP058277.1",3021823,3023109,"+",,,"HXW97_RS12850","WP_012393182.1",428,"fatty acid desaturase"
"chromosome","NZ_CP058277.1",3023339,3024625,"+",,,"HXW97_RS12855","WP_202098280.1",428,"fatty acid desaturase"
"chromosome","NZ_CP058277.1",3024663,3025844,"-",,,"HXW97_RS12860","WP_202098281.1",393,"acetyl-CoA C-acyltransferase"
"chromosome","NZ_CP058277.1",3025933,3026406,"+",,,"HXW97_RS12865","WP_020727262.1",157,"helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP058277.1",3026393,3027385,"-",,"rsgA","HXW97_RS12870","WP_012393186.1",330,"MULTISPECIES: ribosome small subunit-dependent GTPase A"
"chromosome","NZ_CP058277.1",3027382,3028668,"-",,"aroA","HXW97_RS12875","WP_085979872.1",428,"MULTISPECIES: 3-phosphoshikimate 1-carboxyvinyltransferase"
"chromosome","NZ_CP058277.1",3028732,3029505,"+",,,"HXW97_RS12880","WP_202098282.1",257,"SOS response-associated peptidase family protein"
"chromosome","NZ_CP058277.1",3029603,3030487,"+",,,"HXW97_RS12885","WP_202098283.1",294,"3-hydroxyacyl-CoA dehydrogenase family protein"
"chromosome","NZ_CP058277.1",3030552,3031832,"+",,,"HXW97_RS12890","WP_117387897.1",426,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP058277.1",3031853,3032029,"-",,,"HXW97_RS12895","WP_015354875.1",58,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP058277.1",3032643,3035372,"+",,,"HXW97_RS12900","WP_012393191.1",909,"helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP058277.1",3036160,3037458,"+",,,"HXW97_RS12905","WP_012393192.1",432,"hypothetical protein"
"chromosome","NZ_CP058277.1",3037534,3037848,"+",,,"HXW97_RS12910","WP_012393193.1",104,"MULTISPECIES: ESX-1 secretion-associated protein"
"chromosome","NZ_CP058277.1",3037930,3038544,"+",,,"HXW97_RS12915","WP_020727255.1",204,"hypothetical protein"
"chromosome","NZ_CP058277.1",3038767,3039363,"+",,,"HXW97_RS12920","WP_012393195.1",198,"hypothetical protein"
"chromosome","NZ_CP058277.1",3039442,3040962,"+",,,"HXW97_RS12925","WP_202098284.1",506,"hypothetical protein"
"chromosome","NZ_CP058277.1",3040959,3041306,"+",,,"HXW97_RS12930","WP_011740506.1",115,"MULTISPECIES: YbaB/EbfC family nucleoid-associated protein"
"chromosome","NZ_CP058277.1",3041478,3043610,"+",,,"HXW97_RS12935","WP_202098285.1",710,"hypothetical protein"
"chromosome","NZ_CP058277.1",3043636,3044091,"-",,,"HXW97_RS12940","WP_020727250.1",151,"cys-tRNA(pro)/cys-tRNA(cys) deacylase"
"chromosome","NZ_CP058277.1",3044103,3044951,"-",,,"HXW97_RS12945","WP_012393200.1",282,"MULTISPECIES: NAD(P)-dependent oxidoreductase"
"chromosome","NZ_CP058277.1",3045268,3045918,"+",,,"HXW97_RS12950","WP_202098391.1",216,"sigma-70 family RNA polymerase sigma factor"
"chromosome","NZ_CP058277.1",3045915,3046220,"+",,,"HXW97_RS12955","WP_012393202.1",101,"mycothiol system anti-sigma-R factor"
"chromosome","NZ_CP058277.1",3046582,3046797,"+",,,"HXW97_RS12960","WP_012393203.1",71,"MULTISPECIES: biotin/lipoyl-binding carrier protein"
"chromosome","NZ_CP058277.1",3046847,3048346,"+",,,"HXW97_RS12965","WP_012393204.1",499,"MULTISPECIES: sensor histidine kinase"
"chromosome","NZ_CP058277.1",3048409,3048663,"-",,"whiB1","HXW97_RS12970","WP_012393205.1",84,"MULTISPECIES: transcriptional regulator WhiB1"
"chromosome","NZ_CP058277.1",3048947,3049912,"-",,,"HXW97_RS12975","WP_020727247.1",321,"MULTISPECIES: diacylglycerol kinase"
"chromosome","NZ_CP058277.1",3050037,3050468,"+",,,"HXW97_RS12980","WP_012393207.1",143,"hypothetical protein"
"chromosome","NZ_CP058277.1",3050420,3050902,"-",,,"HXW97_RS12985","WP_012393208.1",160,"GNAT family N-acetyltransferase"
"chromosome","NZ_CP058277.1",3050899,3051999,"-",,,"HXW97_RS12990","WP_117387888.1",366,"isochorismate synthase"
"chromosome","NZ_CP058277.1",3051996,3052595,"-",,,"HXW97_RS12995","WP_020732174.1",199,"acid phosphatase"
"chromosome","NZ_CP058277.1",3052672,3053472,"+",,,"HXW97_RS13000","WP_012393211.1",266,"ParA family protein"
"chromosome","NZ_CP058277.1",3053495,3054709,"-",,,"HXW97_RS13005","WP_202098286.1",404,"hypothetical protein"
"chromosome","NZ_CP058277.1",3054724,3056277,"-",,,"HXW97_RS13010","WP_202098287.1",517,"DEAD/DEAH box helicase"
"chromosome","NZ_CP058277.1",3056540,3057235,"+",,,"HXW97_RS13015","WP_012393214.1",231,"MULTISPECIES: hydroxylase"
"chromosome","NZ_CP058277.1",3057248,3058228,"-",,,"HXW97_RS13020","WP_015354892.1",326,"MULTISPECIES: threonine and proline rich protein"
"chromosome","NZ_CP058277.1",3058243,3058488,"+",,,"HXW97_RS13025","WP_012393216.1",81,"MULTISPECIES: DUF3107 domain-containing protein"
"chromosome","NZ_CP058277.1",3058485,3059168,"-",,,"HXW97_RS13030","WP_011740487.1",227,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome","NZ_CP058277.1",3059354,3060379,"+",,,"HXW97_RS13035","WP_051155118.1",341,"DUF3152 domain-containing protein"
"chromosome","NZ_CP058277.1",3060551,3061732,"+",,"moeZ","HXW97_RS13040","WP_202098288.1",393,"adenylyltransferase/sulfurtransferase MoeZ"
"chromosome","NZ_CP058277.1",3061798,3062652,"+",,,"HXW97_RS13045","WP_012393219.1",284,"MULTISPECIES: TIGR02569 family protein"
"chromosome","NZ_CP058277.1",3062649,3062957,"-",,,"HXW97_RS13050","WP_020727239.1",102,"MGMT family protein"
"chromosome","NZ_CP058277.1",3062960,3063745,"-",,,"HXW97_RS13055","WP_012393221.1",261,"alpha/beta hydrolase"
"chromosome","NZ_CP058277.1",3063810,3064031,"-",,,"HXW97_RS13060","WP_012393222.1",73,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP058277.1",3064201,3065043,"+",,,"HXW97_RS13065","WP_202098289.1",280,"hypothetical protein"
"chromosome","NZ_CP058277.1",3065189,3068362,"+",,,"HXW97_RS13070","WP_202098290.1",1057,"PD-(D/E)XK nuclease family protein"
"chromosome","NZ_CP058277.1",3068359,3071664,"+",,,"HXW97_RS13075","WP_202098291.1",1101,"UvrD-helicase domain-containing protein"
"chromosome","NZ_CP058277.1",3071726,3072796,"+",,,"HXW97_RS13080","WP_012393226.1",356,"MULTISPECIES: potassium channel protein"
"chromosome","NZ_CP058277.1",3073064,3074002,"+",,"nudC","HXW97_RS13090","WP_202098292.1",312,"NAD(+) diphosphatase"
"chromosome","NZ_CP058277.1",3074006,3074698,"-",,,"HXW97_RS13095","WP_015354900.1",230,"MULTISPECIES: sensor domain-containing protein"
"chromosome","NZ_CP058277.1",3074916,3075170,"-",,"mrx1","HXW97_RS13100","WP_012393229.1",84,"MULTISPECIES: mycoredoxin Mrx1"
"chromosome","NZ_CP058277.1",3075326,3077425,"+",,,"HXW97_RS13105","WP_181013012.1",699,"ATP-dependent DNA helicase UvrD2"
"chromosome","NZ_CP058277.1",3077857,3078120,"+",,,"HXW97_RS13110","WP_036451446.1",87,"MULTISPECIES: WhiB family transcriptional regulator"
"chromosome","NZ_CP058277.1",3078223,3079566,"-",,,"HXW97_RS13115","WP_012393232.1",447,"MULTISPECIES: AarF/ABC1/UbiB kinase family protein"
"chromosome","NZ_CP058277.1",3079758,3079931,"+",,,"HXW97_RS13120","WP_012393233.1",57,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP058277.1",3079951,3080790,"-",,,"HXW97_RS13125","WP_202098293.1",279,"TOMM precursor leader peptide-binding protein"
"chromosome","NZ_CP058277.1",3080829,3082247,"-",,,"HXW97_RS13130","WP_202098294.1",472,"zinc-dependent metalloprotease"
"chromosome","NZ_CP058277.1",3082326,3083348,"+",,,"HXW97_RS13135","WP_202098295.1",340,"PDZ domain-containing protein"
"chromosome","NZ_CP058277.1",3083470,3086457,"+",,,"HXW97_RS13140","WP_012393237.1",995,"UPF0182 family protein"
"chromosome","NZ_CP058277.1",3086611,3087624,"-",,,"HXW97_RS13145","WP_202098296.1",337,"TIGR03617 family F420-dependent LLM class oxidoreductase"
"chromosome","NZ_CP058277.1",3088287,3088526,"-",,,"HXW97_RS13155","WP_033718505.1",79,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP058277.1",3088623,3089477,"-",,,"HXW97_RS13160","WP_065517432.1",284,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP058277.1",3089542,3089994,"-",,,"HXW97_RS13165","WP_202098297.1",150,"GNAT family N-acetyltransferase"
"chromosome","NZ_CP058277.1",3089991,3090662,"-",,,"HXW97_RS13170","WP_202098298.1",223,"hypothetical protein"
"chromosome","NZ_CP058277.1",3090794,3091123,"-",,,"HXW97_RS13175","WP_202098299.1",109,"XRE family transcriptional regulator"
"chromosome","NZ_CP058277.1",3091120,3091473,"-",,,"HXW97_RS13180","WP_202098300.1",117,"type II toxin-antitoxin system RelE/ParE family toxin"
"chromosome","NZ_CP058277.1",3092844,3093032,"-",,,"HXW97_RS13195","WP_202098392.1",62,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP058277.1",3093004,3093855,"-",,,"HXW97_RS13200","WP_202098301.1",283,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP058277.1",3094200,3094571,"-",,,"HXW97_RS13205","WP_202098302.1",123,"hypothetical protein"
"chromosome","NZ_CP058277.1",3094839,3097562,"+",,,"HXW97_RS13210","WP_202098303.1",907,"DEAD/DEAH box helicase family protein"
"chromosome","NZ_CP058277.1",3097559,3098806,"+",,,"HXW97_RS13215","WP_202098304.1",415,"restriction endonuclease subunit S"
"chromosome","NZ_CP058277.1",3098959,3099816,"+",,,"HXW97_RS13220","WP_202098305.1",285,"hypothetical protein"
"chromosome","NZ_CP058277.1",3099861,3100235,"+",,,"HXW97_RS13225","WP_202098393.1",124,"PIN domain-containing protein"
"chromosome","NZ_CP058277.1",3100254,3101747,"+",,,"HXW97_RS13230","WP_202098306.1",497,"N-6 DNA methylase"
"chromosome","NZ_CP058277.1",3102632,3105214,"-",,,"HXW97_RS13240","WP_202098307.1",860,"AAA family ATPase"
"chromosome","NZ_CP058277.1",3105279,3106535,"-",,,"HXW97_RS13245","WP_202098308.1",418,"hypothetical protein"
"chromosome","NZ_CP058277.1",3107250,3107624,"+",,,"HXW97_RS13250","WP_012393240.1",124,"FKBP-type peptidyl-prolyl cis-trans isomerase"
"chromosome","NZ_CP058277.1",3107921,3110224,"+",,,"HXW97_RS13255","WP_202098309.1",767,"sulfatase-like hydrolase/transferase"
"chromosome","NZ_CP058277.1",3110331,3110792,"+",,,"HXW97_RS13260","WP_020727214.1",153,"nuclear transport factor 2 family protein"
"chromosome","NZ_CP058277.1",3110789,3111721,"+",,,"HXW97_RS13265","WP_020727213.1",310,"TIGR03619 family F420-dependent LLM class oxidoreductase"
"chromosome","NZ_CP058277.1",3111772,3113202,"-",,,"HXW97_RS13270","WP_202098310.1",476,"DUF2083 domain-containing protein"
"chromosome","NZ_CP058277.1",3113313,3114818,"+",,,"HXW97_RS13275","WP_036451356.1",501,"MmgE/PrpD family protein"
"chromosome","NZ_CP058277.1",3114818,3115735,"+",,"prpB","HXW97_RS13280","WP_117388287.1",305,"methylisocitrate lyase"
"chromosome","NZ_CP058277.1",3115732,3116865,"+",,,"HXW97_RS13285","WP_020727209.1",377,"bifunctional 2-methylcitrate synthase/citrate synthase"
"chromosome","NZ_CP058277.1",3117265,3117744,"+",,,"HXW97_RS13290","WP_012393248.1",159,"hypothetical protein"
"chromosome","NZ_CP058277.1",3117874,3118107,"+",,,"HXW97_RS13295","WP_011740453.1",77,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP058277.1",3118178,3118912,"+",,,"HXW97_RS13300","WP_020727206.1",244,"DUF2652 domain-containing protein"
"chromosome","NZ_CP058277.1",3118961,3119338,"+",,,"HXW97_RS13305","WP_020727205.1",125,"hypothetical protein"
"chromosome","NZ_CP058277.1",3119408,3119812,"+",,,"HXW97_RS13310","WP_011740450.1",134,"MULTISPECIES: nuclear transport factor 2 family protein"
"chromosome","NZ_CP058277.1",3119823,3121214,"-",,,"HXW97_RS13315","WP_202098311.1",463,"FAD-dependent oxidoreductase"
"chromosome","NZ_CP058277.1",3121375,3122355,"+",,,"HXW97_RS13320","WP_012393253.1",326,"MULTISPECIES: alpha/beta hydrolase"
"chromosome","NZ_CP058277.1",3122350,3123696,"-",,,"HXW97_RS13325","WP_202098312.1",448,"FAD-dependent oxidoreductase"
"chromosome","NZ_CP058277.1",3123800,3124798,"+",,,"HXW97_RS13330","WP_012393255.1",332,"TIGR03617 family F420-dependent LLM class oxidoreductase"
"chromosome","NZ_CP058277.1",3124860,3127454,"-",,,"HXW97_RS13335","WP_202098313.1",864,"PE domain-containing protein"
"chromosome","NZ_CP058277.1",3127608,3128732,"-",,,"HXW97_RS13340","WP_011740444.1",374,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP058277.1",3128732,3129868,"-",,,"HXW97_RS13345","WP_202098314.1",378,"phosphotransferase"
"chromosome","NZ_CP058277.1",3129913,3130515,"+",,,"HXW97_RS13350","WP_012393258.1",200,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome","NZ_CP058277.1",3130512,3131378,"+",,,"HXW97_RS13355","WP_202098315.1",288,"SDR family NAD(P)-dependent oxidoreductase"
"chromosome","NZ_CP058277.1",3131495,3132475,"+",,,"HXW97_RS13360","WP_015354924.1",326,"MULTISPECIES: DUF4129 domain-containing protein"
"chromosome","NZ_CP058277.1",3132472,3132954,"+",,,"HXW97_RS13365","WP_012393262.1",160,"hypothetical protein"
"chromosome","NZ_CP058277.1",3133003,3133971,"+",,,"HXW97_RS13370","WP_117428934.1",322,"MoxR family ATPase"
"chromosome","NZ_CP058277.1",3133985,3135262,"+",,,"HXW97_RS13375","WP_202098394.1",425,"DUF58 domain-containing protein"
"chromosome","NZ_CP058277.1",3135264,3135713,"+",,,"HXW97_RS13380","WP_011740437.1",149,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP058277.1",3135934,3137832,"+",,,"HXW97_RS13385","WP_020727193.1",632,"PPE family protein"
"chromosome","NZ_CP058277.1",3138701,3140581,"+",,,"HXW97_RS13390","WP_202098316.1",626,"PPE domain-containing protein"
"chromosome","NZ_CP058277.1",3140640,3142226,"-",,"nuoN","HXW97_RS13395","WP_202098317.1",528,"NADH-quinone oxidoreductase subunit NuoN"
"chromosome","NZ_CP058277.1",3142223,3143812,"-",,,"HXW97_RS13400","WP_181013027.1",529,"NADH-quinone oxidoreductase subunit M"
"chromosome","NZ_CP058277.1",3143806,3145707,"-",,"nuoL","HXW97_RS13405","WP_012393320.1",633,"NADH-quinone oxidoreductase subunit L"
"chromosome","NZ_CP058277.1",3145718,3146017,"-",,"nuoK","HXW97_RS13410","WP_011740432.1",99,"MULTISPECIES: NADH-quinone oxidoreductase subunit NuoK"
"chromosome","NZ_CP058277.1",3146014,3146790,"-",,,"HXW97_RS13415","WP_202098395.1",258,"NADH-quinone oxidoreductase subunit J"
"chromosome","NZ_CP058277.1",3146799,3147344,"-",,"nuoI","HXW97_RS13420","WP_011740430.1",181,"MULTISPECIES: NADH-quinone oxidoreductase subunit NuoI"
"chromosome","NZ_CP058277.1",3147337,3148611,"-",,"nuoH","HXW97_RS13425","WP_020727190.1",424,"NADH-quinone oxidoreductase subunit NuoH"
"chromosome","NZ_CP058277.1",3148661,3151078,"-",,,"HXW97_RS13430","WP_202098318.1",805,"NADH-quinone oxidoreductase subunit G"
"chromosome","NZ_CP058277.1",3151075,3152421,"-",,"nuoF","HXW97_RS13435","WP_012393322.1",448,"MULTISPECIES: NADH-quinone oxidoreductase subunit NuoF"
"chromosome","NZ_CP058277.1",3152421,3153176,"-",,"nuoE","HXW97_RS13440","WP_012393323.1",251,"NADH-quinone oxidoreductase subunit NuoE"
"chromosome","NZ_CP058277.1",3153173,3154471,"-",,,"HXW97_RS13445","WP_012393324.1",432,"NADH-quinone oxidoreductase subunit D"
"chromosome","NZ_CP058277.1",3154491,3155207,"-",,,"HXW97_RS13450","WP_012393325.1",238,"MULTISPECIES: NADH-quinone oxidoreductase subunit C"
"chromosome","NZ_CP058277.1",3155204,3155758,"-",,,"HXW97_RS13455","WP_011740423.1",184,"MULTISPECIES: NADH-quinone oxidoreductase subunit B"
"chromosome","NZ_CP058277.1",3155767,3156150,"-",,,"HXW97_RS13460","WP_011740422.1",127,"MULTISPECIES: NADH-quinone oxidoreductase subunit A"
"chromosome","NZ_CP058277.1",3156570,3157910,"+",,,"HXW97_RS13465","WP_012393327.1",446,"PPE family protein"
"chromosome","NZ_CP058277.1",3158092,3159678,"+",,,"HXW97_RS13470","WP_012393328.1",528,"phospholipase C"
"chromosome","NZ_CP058277.1",3159715,3160116,"-",,,"HXW97_RS13475","WP_011740418.1",133,"MULTISPECIES: two-component system response regulator"
"chromosome","NZ_CP058277.1",3160191,3160730,"-",,,"HXW97_RS13480","WP_202098319.1",179,"YceI family protein"
"chromosome","NZ_CP058277.1",3160766,3161164,"-",,,"HXW97_RS13485","WP_202098320.1",132,"nuclear transport factor 2 family protein"
"chromosome","NZ_CP058277.1",3161176,3161517,"-",,,"HXW97_RS13490","WP_020732237.1",113,"hypothetical protein"
"chromosome","NZ_CP058277.1",3161517,3162437,"-",,,"HXW97_RS13495","WP_202098396.1",306,"phosphotransferase"
"chromosome","NZ_CP058277.1",3162476,3163714,"-",,,"HXW97_RS13500","WP_202096853.1",412,"acyl-CoA dehydrogenase family protein"
"chromosome","NZ_CP058277.1",3163739,3164380,"-",,,"HXW97_RS13505","WP_012393335.1",213,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome","NZ_CP058277.1",3164380,3165276,"-",,,"HXW97_RS13510","WP_011740412.1",298,"MULTISPECIES: hydroxymethylglutaryl-CoA lyase"
"chromosome","NZ_CP058277.1",3165273,3166478,"-",,,"HXW97_RS13515","WP_012393337.1",401,"CoA transferase"
"chromosome","NZ_CP058277.1",3166475,3167665,"-",,,"HXW97_RS13520","WP_202096854.1",396,"alpha/beta fold hydrolase"
"chromosome","NZ_CP058277.1",3167668,3168771,"-",,,"HXW97_RS13525","WP_202096855.1",367,"homogentisate 1,2-dioxygenase"
"chromosome","NZ_CP058277.1",3169087,3171069,"+",,,"HXW97_RS13530","WP_012393340.1",660,"PPE family protein"
"chromosome","NZ_CP058277.1",3171087,3172058,"-",,,"HXW97_RS13535","WP_015354951.1",323,"MULTISPECIES: NADPH:quinone oxidoreductase family protein"
"chromosome","NZ_CP058277.1",3172101,3173099,"-",,,"HXW97_RS13540","WP_202096856.1",332,"acryloyl-CoA reductase"
"chromosome","NZ_CP058277.1",3174172,3175212,"-",,,"HXW97_RS13550","WP_202096857.1",346,"VOC family protein"
"chromosome","NZ_CP058277.1",3175209,3176072,"-",,,"HXW97_RS13555","WP_202096858.1",287,"alpha/beta fold hydrolase"
"chromosome","NZ_CP058277.1",3176069,3177682,"-",,,"HXW97_RS13560","WP_202096859.1",537,"bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase"
"chromosome","NZ_CP058277.1",3177790,3178458,"+",,,"HXW97_RS13565","WP_202096860.1",222,"TetR family transcriptional regulator"
"chromosome","NZ_CP058277.1",3178455,3179465,"+",,,"HXW97_RS13570","WP_202096861.1",336,"acetaldehyde dehydrogenase (acetylating)"
"chromosome","NZ_CP058277.1",3179462,3180496,"+",,"dmpG","HXW97_RS13575","WP_012393349.1",344,"4-hydroxy-2-oxovalerate aldolase"
