#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NZ_UYIP01000001.1",1026917,1027507,"-",,"clpP","H8201_RS05300","WP_000613477.1",196,"MULTISPECIES: ATP-dependent Clp protease proteolytic subunit ClpP"
"Un","NZ_UYIP01000001.1",1027681,1028310,"-",,"upp","H8201_RS05305","WP_000515974.1",209,"MULTISPECIES: uracil phosphoribosyltransferase"
"Un","NZ_UYIP01000001.1",1028399,1028866,"-",,,"H8201_RS05310","WP_000136976.1",155,"MULTISPECIES: cytidine/deoxycytidylate deaminase family protein"
"Un","NZ_UYIP01000001.1",1028885,1029442,"-",,,"H8201_RS05315","WP_000004139.1",185,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"Un","NZ_UYIP01000001.1",1029567,1030412,"+",,,"H8201_RS05320","WP_000219937.1",281,"DegV family protein"
"Un","NZ_UYIP01000001.1",1030471,1031646,"+",,,"H8201_RS05325","WP_000680055.1",391,"NAD(P)/FAD-dependent oxidoreductase"
"Un","NZ_UYIP01000001.1",1031666,1032121,"+",,,"H8201_RS05330","WP_001812922.1",151,"8-oxo-dGTP diphosphatase"
"Un","NZ_UYIP01000001.1",1032141,1032890,"-",,,"H8201_RS05335","WP_000274794.1",249,"MerR family transcriptional regulator"
"Un","NZ_UYIP01000001.1",1032995,1034473,"+",,,"H8201_RS05340","WP_029669524.1",492,"sodium-dependent transporter"
"Un","NZ_UYIP01000001.1",1034494,1035438,"-",,"manA","H8201_RS05345","WP_001294278.1",314,"mannose-6-phosphate isomerase, class I"
"Un","NZ_UYIP01000001.1",1035570,1035851,"-",,,"H8201_RS05350","WP_000380703.1",93,"family 1 glycosylhydrolase"
"Un","NZ_UYIP01000001.1",1037289,1037636,"-",,,"H8201_RS05360","WP_001052655.1",115,"lactoylglutathione lyase"
"Un","NZ_UYIP01000001.1",1037747,1039522,"-",,"spxB","H8201_RS05365","WP_000191795.1",591,"pyruvate oxidase"
"Un","NZ_UYIP01000001.1",1039729,1041972,"-",,,"H8201_RS05370","WP_000136316.1",747,"heavy metal translocating P-type ATPase"
"Un","NZ_UYIP01000001.1",1041982,1042353,"-",,,"H8201_RS05375","WP_000935067.1",123,"cupredoxin domain-containing protein"
"Un","NZ_UYIP01000001.1",1042364,1042759,"-",,,"H8201_RS05380","WP_001167218.1",131,"CopY/TcrY family copper transport repressor"
"Un","NZ_UYIP01000001.1",1043125,1043916,"+",,"thiD","H8201_RS05385","WP_000221714.1",263,"bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase"
"Un","NZ_UYIP01000001.1",1044126,1044758,"-",,,"H8201_RS05390","WP_185927487.1",210,"thiamine phosphate synthase"
"Un","NZ_UYIP01000001.1",1044751,1045554,"-",,,"H8201_RS05395","WP_185927488.1",267,"hydroxyethylthiazole kinase"
"Un","NZ_UYIP01000001.1",1045554,1046078,"-",,"thiW","H8201_RS05400","WP_001225564.1",174,"energy coupling factor transporter S component ThiW"
"Un","NZ_UYIP01000001.1",1046083,1046775,"-",,"tenA","H8201_RS05405","WP_000397207.1",230,"thiaminase II"
"Un","NZ_UYIP01000001.1",1046786,1047436,"-",,,"H8201_RS05410","WP_000241371.1",216,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1047438,1048823,"-",,,"H8201_RS05415","WP_000522103.1",461,"ABC transporter ATP-binding protein"
"Un","NZ_UYIP01000001.1",1048824,1049384,"-",,,"H8201_RS05420","WP_000915292.1",186,"ECF transporter S component"
"Un","NZ_UYIP01000001.1",1049943,1050572,"-",,,"H8201_RS05425","WP_000468569.1",209,"thiamine phosphate synthase"
"Un","NZ_UYIP01000001.1",1050574,1051356,"-",,"thiM","H8201_RS05430","WP_061369717.1",260,"hydroxyethylthiazole kinase"
"Un","NZ_UYIP01000001.1",1051683,1052351,"-",,,"H8201_RS05440","WP_000449822.1",222,"MULTISPECIES: TenA family protein"
"Un","NZ_UYIP01000001.1",1052906,1054042,"-",,"lctO","H8201_RS05445","WP_000120721.1",378,"L-lactate oxidase"
"Un","NZ_UYIP01000001.1",1054666,1056156,"-",,"lysS","H8201_RS05450","WP_000102424.1",496,"lysine--tRNA ligase"
"Un","NZ_UYIP01000001.1",1056284,1056430,"-",,,"H8201_RS05455","WP_000120724.1",48,"lactate oxidase"
"Un","NZ_UYIP01000001.1",1056645,1057325,"+",,,"H8201_RS05460","WP_000384086.1",226,"amino acid ABC transporter permease"
"Un","NZ_UYIP01000001.1",1057285,1057962,"+",,,"H8201_RS05465","WP_001154131.1",225,"amino acid ABC transporter permease"
"Un","NZ_UYIP01000001.1",1058732,1059598,"+",,,"H8201_RS05475","WP_000765268.1",288,"cysteine ABC transporter substrate-binding protein"
"Un","NZ_UYIP01000001.1",1059685,1060332,"-",,,"H8201_RS05480","WP_001002570.1",215,"ABC transporter ATP-binding protein"
"Un","NZ_UYIP01000001.1",1060329,1061027,"-",,,"H8201_RS05485","WP_000517356.1",232,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1061037,1061789,"-",,,"H8201_RS05490","WP_000808910.1",250,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1061789,1062553,"-",,,"H8201_RS05495","WP_000394078.1",254,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1062649,1062771,"-",,,"H8201_RS05500","WP_000291699.1",40,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1063232,1063864,"-",,,"H8201_RS05505","WP_000170915.1",210,"orotate phosphoribosyltransferase"
"Un","NZ_UYIP01000001.1",1063898,1064599,"-",,"pyrF","H8201_RS05510","WP_001206717.1",233,"MULTISPECIES: orotidine-5\\'-phosphate decarboxylase"
"Un","NZ_UYIP01000001.1",1064832,1066061,"-",,"divIB","H8201_RS05515","WP_000031129.1",409,"cell division protein DivIB"
"Un","NZ_UYIP01000001.1",1066071,1067129,"-",,,"H8201_RS05520","WP_000724830.1",352,"UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase"
"Un","NZ_UYIP01000001.1",1067133,1068485,"-",,,"H8201_RS05525","WP_000863031.1",450,"UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase"
"Un","NZ_UYIP01000001.1",1068589,1069230,"-",,,"H8201_RS05530","WP_000571273.1",213,"MULTISPECIES: ABC transporter ATP-binding protein"
"Un","NZ_UYIP01000001.1",1071324,1071626,"-",,,"H8201_RS05540","WP_000850385.1",100,"lactococcin 972 family bacteriocin"
"Un","NZ_UYIP01000001.1",1071990,1072244,"-",,,"H8201_RS05545","WP_000262800.1",84,"MULTISPECIES: DUF3165 family protein"
"Un","NZ_UYIP01000001.1",1072264,1074105,"-",,"typA","H8201_RS05550","WP_000164113.1",613,"translational GTPase TypA"
"Un","NZ_UYIP01000001.1",1074267,1074992,"+",,,"H8201_RS05555","WP_001235044.1",241,"rRNA pseudouridine synthase"
"Un","NZ_UYIP01000001.1",1075032,1075259,"-",,,"H8201_RS05560","WP_000660078.1",75,"MULTISPECIES: hypothetical protein"
"Un","NZ_UYIP01000001.1",1075348,1075728,"-",,,"H8201_RS05565","WP_000259256.1",126,"MULTISPECIES: rhodanese-like domain-containing protein"
"Un","NZ_UYIP01000001.1",1075728,1075997,"-",,,"H8201_RS05570","WP_000051787.1",89,"MULTISPECIES: YqgQ family protein"
"Un","NZ_UYIP01000001.1",1076061,1076969,"+",,,"H8201_RS05575","WP_001222592.1",302,"MULTISPECIES: LysR family transcriptional regulator"
"Un","NZ_UYIP01000001.1",1077023,1077778,"-",,,"H8201_RS05580","WP_001142141.1",251,"MULTISPECIES: SDR family oxidoreductase"
"Un","NZ_UYIP01000001.1",1077799,1078728,"-",,,"H8201_RS05585","WP_000354346.1",309,"ribonuclease Z"
"Un","NZ_UYIP01000001.1",1078743,1079366,"-",,,"H8201_RS05590","WP_000129719.1",207,"cystathionine beta-lyase"
"Un","NZ_UYIP01000001.1",1079359,1080597,"-",,"hflX","H8201_RS05595","WP_000573198.1",412,"MULTISPECIES: GTPase HflX"
"Un","NZ_UYIP01000001.1",1080590,1081474,"-",,"miaA","H8201_RS05600","WP_000850192.1",294,"tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA"
"Un","NZ_UYIP01000001.1",1081595,1081765,"+",,,"H8201_RS05605","WP_001051780.1",56,"MULTISPECIES: DUF3042 family protein"
"Un","NZ_UYIP01000001.1",1081813,1082652,"-",,,"H8201_RS05610","WP_000158639.1",279,"thymidylate synthase"
"Un","NZ_UYIP01000001.1",1082749,1083708,"-",,,"H8201_RS05615","WP_000078572.1",319,"ROK family glucokinase"
"Un","NZ_UYIP01000001.1",1083835,1084833,"-",,,"H8201_RS05620","WP_061743841.1",332,"N-acetylmuramoyl-L-alanine amidase family protein"
"Un","NZ_UYIP01000001.1",1084883,1085500,"-",,,"H8201_RS05625","WP_000766571.1",205,"alpha/beta hydrolase"
"Un","NZ_UYIP01000001.1",1085501,1087222,"-",,"pabB","H8201_RS05630","WP_000554847.1",573,"aminodeoxychorismate synthase component I"
"Un","NZ_UYIP01000001.1",1087291,1092954,"-",,,"H8201_RS05635","WP_000473007.1",1887,"G5 domain-containing protein"
"Un","NZ_UYIP01000001.1",1092976,1093539,"-",,,"H8201_RS05640","WP_001006373.1",187,"TIGR01440 family protein"
"Un","NZ_UYIP01000001.1",1093655,1095346,"-",,,"H8201_RS05645","WP_000831070.1",563,"sensor histidine kinase"
"Un","NZ_UYIP01000001.1",1095343,1096080,"-",,,"H8201_RS05650","WP_000222616.1",245,"MULTISPECIES: response regulator transcription factor"
"Un","NZ_UYIP01000001.1",1096348,1097460,"-",,"msrB","H8201_RS05655","WP_000998313.1",370,"peptide-methionine (R)-S-oxide reductase MsrB"
"Un","NZ_UYIP01000001.1",1097471,1098037,"-",,,"H8201_RS05660","WP_000759278.1",188,"MULTISPECIES: redoxin family protein"
"Un","NZ_UYIP01000001.1",1098057,1098767,"-",,"ccdA2","H8201_RS05665","WP_000509848.1",236,"MULTISPECIES: thiol-disulfide oxidoreductase-associated membrane protein CcdA2"
"Un","NZ_UYIP01000001.1",1098978,1099838,"-",,,"H8201_RS05670","WP_000759501.1",286,"YihY/virulence factor BrkB family protein"
"Un","NZ_UYIP01000001.1",1100022,1102076,"-",,,"H8201_RS05675","WP_000421625.1",684,"cation:proton antiporter"
"Un","NZ_UYIP01000001.1",1102088,1102342,"-",,,"H8201_RS05680","WP_000361073.1",84,"MULTISPECIES: hypothetical protein"
"Un","NZ_UYIP01000001.1",1102335,1102892,"-",,,"H8201_RS05685","WP_000828435.1",185,"MULTISPECIES: class I SAM-dependent methyltransferase"
"Un","NZ_UYIP01000001.1",1103924,1104283,"+",,,"H8201_RS05695","WP_000525410.1",119,"DUF3397 domain-containing protein"
"Un","NZ_UYIP01000001.1",1105592,1112293,"-",,,"H8201_RS05705","WP_000515181.1",2233,"glycoside hydrolase family 2 protein"
"Un","NZ_UYIP01000001.1",1112598,1114073,"-",,,"H8201_RS05715","WP_000338734.1",491,"PTS galactitol transporter subunit IIC"
"Un","NZ_UYIP01000001.1",1114121,1114426,"-",,,"H8201_RS05720","WP_000590563.1",101,"MULTISPECIES: PTS sugar transporter subunit IIB"
"Un","NZ_UYIP01000001.1",1114464,1114940,"-",,,"H8201_RS05725","WP_000242184.1",158,"MULTISPECIES: PTS sugar transporter subunit IIA"
"Un","NZ_UYIP01000001.1",1115567,1121998,"-",,,"H8201_RS05730","WP_185927489.1",2143,"S8 family serine peptidase"
"Un","NZ_UYIP01000001.1",1122731,1122976,"-",,,"H8201_RS05740","WP_001810426.1",81,"GNAT family N-acetyltransferase"
"Un","NZ_UYIP01000001.1",1123230,1124015,"-",,,"H8201_RS05750","WP_000760712.1",261,"ABC-2 family transporter protein"
"Un","NZ_UYIP01000001.1",1124017,1124835,"-",,,"H8201_RS05755","WP_000594189.1",272,"ABC-2 family transporter protein"
"Un","NZ_UYIP01000001.1",1124837,1125829,"-",,,"H8201_RS05760","WP_001240809.1",330,"ATP-binding cassette domain-containing protein"
"Un","NZ_UYIP01000001.1",1126874,1127236,"-",,,"H8201_RS05765","WP_000895070.1",120,"protein-export chaperone SecB"
"Un","NZ_UYIP01000001.1",1127250,1127396,"+",,,"H8201_RS05770","WP_000849990.1",48,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1129355,1130044,"-",,"rplA","H8201_RS05785","WP_001085675.1",229,"MULTISPECIES: 50S ribosomal protein L1"
"Un","NZ_UYIP01000001.1",1130252,1130677,"-",,"rplK","H8201_RS05790","WP_001085809.1",141,"MULTISPECIES: 50S ribosomal protein L11"
"Un","NZ_UYIP01000001.1",1130809,1130946,"+",,,"H8201_RS05795","WP_001809964.1",45,"MULTISPECIES: hypothetical protein"
"Un","NZ_UYIP01000001.1",1130986,1131702,"-",,,"H8201_RS05800","WP_000747732.1",238,"D-alanyl-D-alanine carboxypeptidase family protein"
"Un","NZ_UYIP01000001.1",1131739,1132200,"-",,,"H8201_RS05805","WP_000335632.1",153,"HIT family protein"
"Un","NZ_UYIP01000001.1",1132202,1133239,"-",,,"H8201_RS05810","WP_001077245.1",345,"M42 family metallopeptidase"
"Un","NZ_UYIP01000001.1",1133337,1134662,"-",,"brnQ","H8201_RS05815","WP_001074656.1",441,"MULTISPECIES: branched-chain amino acid transport system II carrier protein"
"Un","NZ_UYIP01000001.1",1135280,1135858,"-",,,"H8201_RS05825","WP_000078147.1",192,"uracil-DNA glycosylase family protein"
"Un","NZ_UYIP01000001.1",1135912,1137312,"-",,"pepV","H8201_RS05830","WP_000560281.1",466,"dipeptidase PepV"
"Un","NZ_UYIP01000001.1",1137325,1137930,"-",,,"H8201_RS05835","WP_000670161.1",201,"nitroreductase family protein"
"Un","NZ_UYIP01000001.1",1138101,1138901,"+",,,"H8201_RS05840","WP_000714633.1",266,"amino acid ABC transporter substrate-binding protein"
"Un","NZ_UYIP01000001.1",1139083,1139916,"-",,,"H8201_RS05845","WP_050104735.1",277,"metallophosphoesterase family protein"
"Un","NZ_UYIP01000001.1",1139906,1141753,"-",,"uvrC","H8201_RS05850","WP_001061111.1",615,"excinuclease ABC subunit UvrC"
"Un","NZ_UYIP01000001.1",1141792,1142493,"-",,,"H8201_RS05855","WP_001267409.1",233,"matrixin family metalloprotease"
"Un","NZ_UYIP01000001.1",1142572,1143804,"-",,"murN","H8201_RS05860","WP_001229500.1",410,"peptidoglycan bridge formation alanyltransferase MurN"
"Un","NZ_UYIP01000001.1",1143809,1145029,"-",,"murM","H8201_RS05865","WP_001810543.1",406,"peptidoglycan bridge formation alanyltransferase MurM"
"Un","NZ_UYIP01000001.1",1145141,1145920,"-",,,"H8201_RS05870","WP_000290001.1",259,"esterase family protein"
"Un","NZ_UYIP01000001.1",1145989,1147650,"-",,,"H8201_RS05875","WP_000065636.1",553,"ribonuclease J"
"Un","NZ_UYIP01000001.1",1147825,1150047,"-",,"recJ","H8201_RS05880","WP_001810542.1",740,"single-stranded-DNA-specific exonuclease RecJ"
"Un","NZ_UYIP01000001.1",1150324,1151082,"+",,,"H8201_RS05885","WP_001229612.1",252,"amino acid ABC transporter ATP-binding protein"
"Un","NZ_UYIP01000001.1",1151093,1151887,"+",,,"H8201_RS05890","WP_000726167.1",264,"transporter substrate-binding domain-containing protein"
"Un","NZ_UYIP01000001.1",1151900,1152577,"+",,,"H8201_RS05895","WP_000131135.1",225,"MULTISPECIES: amino acid ABC transporter permease"
"Un","NZ_UYIP01000001.1",1152587,1153246,"+",,,"H8201_RS05900","WP_000443877.1",219,"amino acid ABC transporter permease"
"Un","NZ_UYIP01000001.1",1153504,1154694,"+",,,"H8201_RS05905","WP_000843702.1",396,"ferric reductase-like transmembrane domain-containing protein"
"Un","NZ_UYIP01000001.1",1155015,1155896,"-",,,"H8201_RS05910","WP_001019003.1",293,"MULTISPECIES: fructose-bisphosphate aldolase"
"Un","NZ_UYIP01000001.1",1156037,1157365,"-",,,"H8201_RS05915","WP_000831348.1",442,"HAMP domain-containing histidine kinase"
"Un","NZ_UYIP01000001.1",1157362,1158018,"-",,,"H8201_RS05920","WP_000697958.1",218,"response regulator transcription factor"
"Un","NZ_UYIP01000001.1",1158330,1159709,"-",,,"H8201_RS05925","WP_000902984.1",459,"MULTISPECIES: ABC transporter permease"
"Un","NZ_UYIP01000001.1",1159761,1160408,"-",,,"H8201_RS05930","WP_000173731.1",215,"ABC transporter ATP-binding protein"
"Un","NZ_UYIP01000001.1",1160421,1161698,"-",,,"H8201_RS05935","WP_001068292.1",425,"ABC transporter permease"
"Un","NZ_UYIP01000001.1",1162368,1162967,"-",,,"H8201_RS05945","WP_001166175.1",199,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1163209,1164093,"-",,,"H8201_RS05950","WP_001208180.1",294,"PucR family transcriptional regulator"
"Un","NZ_UYIP01000001.1",1164097,1164483,"-",,,"H8201_RS05955","WP_000567914.1",128,"Mini-ribonuclease 3"
"Un","NZ_UYIP01000001.1",1164476,1165819,"-",,,"H8201_RS05960","WP_000591091.1",447,"cysteine--tRNA ligase"
"Un","NZ_UYIP01000001.1",1165901,1166785,"-",,,"H8201_RS05965","WP_000613656.1",294,"GNAT family N-acetyltransferase"
"Un","NZ_UYIP01000001.1",1166797,1167414,"-",,"cysE","H8201_RS05970","WP_000539991.1",205,"MULTISPECIES: serine O-acetyltransferase"
"Un","NZ_UYIP01000001.1",1167430,1169643,"-",,"pnp","H8201_RS05975","WP_001813481.1",737,"polyribonucleotide nucleotidyltransferase"
"Un","NZ_UYIP01000001.1",1170328,1171194,"-",,"metF","H8201_RS05980","WP_000089979.1",288,"methylenetetrahydrofolate reductase"
"Un","NZ_UYIP01000001.1",1171258,1173507,"-",,"metE","H8201_RS05985","WP_000108196.1",749,"5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase"
"Un","NZ_UYIP01000001.1",1173768,1174034,"-",,,"H8201_RS05990","WP_001808618.1",88,"helix-turn-helix transcriptional regulator"
"Un","NZ_UYIP01000001.1",1174763,1175764,"+",,,"H8201_RS06000","WP_000597985.1",333,"endonuclease/exonuclease/phosphatase family protein"
"Un","NZ_UYIP01000001.1",1175832,1178237,"-",,,"H8201_RS06005","WP_000961566.1",801,"phenylalanine--tRNA ligase subunit beta"
"Un","NZ_UYIP01000001.1",1178314,1178823,"-",,,"H8201_RS06010","WP_000619939.1",169,"GNAT family N-acetyltransferase"
"Un","NZ_UYIP01000001.1",1178823,1179869,"-",,"pheS","H8201_RS06015","WP_001818763.1",348,"MULTISPECIES: phenylalanine--tRNA ligase subunit alpha"
"Un","NZ_UYIP01000001.1",1180457,1181872,"-",,,"H8201_RS06020","WP_000151845.1",471,"glycoside hydrolase family 1 protein"
"Un","NZ_UYIP01000001.1",1181885,1183723,"-",,,"H8201_RS06025","WP_000120588.1",612,"PTS glucose transporter subunit IIA"
"Un","NZ_UYIP01000001.1",1183741,1184580,"-",,,"H8201_RS06030","WP_000584533.1",279,"PRD domain-containing protein"
"Un","NZ_UYIP01000001.1",1184881,1185063,"-",,,"H8201_RS06035","WP_001818356.1",60,"MULTISPECIES: hypothetical protein"
"Un","NZ_UYIP01000001.1",1186553,1187356,"-",,,"H8201_RS06045","WP_001183261.1",267,"Fic family protein"
"Un","NZ_UYIP01000001.1",1187635,1188390,"-",,,"H8201_RS06050","WP_000033780.1",251,"DUF3883 domain-containing protein"
"Un","NZ_UYIP01000001.1",1188460,1191111,"-",,,"H8201_RS06055","WP_000032239.1",883,"valine--tRNA ligase"
"Un","NZ_UYIP01000001.1",1191104,1191682,"-",,,"H8201_RS06060","WP_000550030.1",192,"AAA family ATPase"
"Un","NZ_UYIP01000001.1",1191682,1192242,"-",,,"H8201_RS06065","WP_000124544.1",186,"GNAT family N-acetyltransferase"
"Un","NZ_UYIP01000001.1",1192229,1192546,"-",,,"H8201_RS06070","WP_000440279.1",105,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1193090,1193485,"-",,,"H8201_RS06075","WP_000038619.1",131,"helicase"
"Un","NZ_UYIP01000001.1",1193581,1193835,"-",,,"H8201_RS06080","WP_000119707.1",84,"MULTISPECIES: DUF1912 family protein"
"Un","NZ_UYIP01000001.1",1193845,1195179,"-",,,"H8201_RS06085","WP_000129096.1",444,"DUF438 domain-containing protein"
"Un","NZ_UYIP01000001.1",1195179,1195412,"-",,,"H8201_RS06090","WP_000368733.1",77,"DUF1858 domain-containing protein"
"Un","NZ_UYIP01000001.1",1196058,1196837,"-",,,"H8201_RS06105","WP_000840407.1",259,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1197116,1197466,"-",,"rbfA","H8201_RS06110","WP_001273601.1",116,"MULTISPECIES: 30S ribosome-binding factor RbfA"
"Un","NZ_UYIP01000001.1",1197717,1200482,"-",,"infB","H8201_RS06115","WP_000039195.1",921,"translation initiation factor IF-2"
"Un","NZ_UYIP01000001.1",1200499,1200798,"-",,,"H8201_RS06120","WP_001041388.1",99,"YlxQ-related RNA-binding protein"
"Un","NZ_UYIP01000001.1",1200791,1201084,"-",,,"H8201_RS06125","WP_000857562.1",97,"MULTISPECIES: YlxR family protein"
"Un","NZ_UYIP01000001.1",1201106,1202242,"-",,"nusA","H8201_RS06130","WP_000032273.1",378,"MULTISPECIES: transcription termination/antitermination protein NusA"
"Un","NZ_UYIP01000001.1",1202286,1202765,"-",,"rimP","H8201_RS06135","WP_001808916.1",159,"MULTISPECIES: ribosome maturation factor RimP"
"Un","NZ_UYIP01000001.1",1202891,1203526,"-",,"trmB","H8201_RS06140","WP_001266083.1",211,"tRNA (guanosine(46)-N7)-methyltransferase TrmB"
"Un","NZ_UYIP01000001.1",1203523,1204317,"-",,,"H8201_RS06145","WP_000363002.1",264,"phosphotransferase family protein"
"Un","NZ_UYIP01000001.1",1204479,1205090,"-",,,"H8201_RS06150","WP_000394030.1",203,"CPBP family intramembrane metalloprotease"
"Un","NZ_UYIP01000001.1",1205241,1205474,"-",,,"H8201_RS06155","WP_000276498.1",77,"MULTISPECIES: hypothetical protein"
"Un","NZ_UYIP01000001.1",1205516,1206205,"-",,,"H8201_RS06160","WP_000760514.1",229,"CPBP family intramembrane metalloprotease"
"Un","NZ_UYIP01000001.1",1206257,1206640,"-",,,"H8201_RS06165","WP_000877381.1",127,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1207269,1207640,"-",,,"H8201_RS06170","WP_001819356.1",123,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1207650,1207811,"-",,,"H8201_RS06175","WP_000727119.1",53,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1208108,1208227,"-",,,"H8201_RS06180","WP_000346298.1",39,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1208230,1208460,"-",,"blpU","H8201_RS06185","WP_000379964.1",76,"bacteriocin-like peptide BlpU"
"Un","NZ_UYIP01000001.1",1208529,1208798,"-",,"blpJ","H8201_RS06190","WP_001093248.1",89,"MULTISPECIES: bacteriocin-like peptide BlpJ"
"Un","NZ_UYIP01000001.1",1209265,1209462,"-",,"blpI","H8201_RS06195","WP_001093259.1",65,"bacteriocin-like peptide BlpI"
"Un","NZ_UYIP01000001.1",1209752,1210339,"+",,,"H8201_RS06200","WP_000205166.1",195,"peptidase C39"
"Un","NZ_UYIP01000001.1",1210266,1211909,"+",,,"H8201_RS06205","WP_078158761.1",547,"peptide cleavage/export ABC transporter"
"Un","NZ_UYIP01000001.1",1211920,1213281,"+",,,"H8201_RS06210","WP_001069085.1",453,"bacteriocin secretion accessory protein"
"Un","NZ_UYIP01000001.1",1213338,1213493,"+",,"blpC","H8201_RS06215","WP_000358810.1",51,"quorum-sensing system pheromone BlpC"
"Un","NZ_UYIP01000001.1",1213538,1214878,"-",,,"H8201_RS06220","WP_001028654.1",446,"sensor histidine kinase"
"Un","NZ_UYIP01000001.1",1214892,1215629,"-",,,"H8201_RS06225","WP_001219123.1",245,"response regulator transcription factor"
"Un","NZ_UYIP01000001.1",1215634,1215972,"-",,,"H8201_RS06230","WP_000876670.1",112,"response regulator transcription factor"
"Un","NZ_UYIP01000001.1",1216248,1216577,"+",,,"H8201_RS06235","WP_000132572.1",109,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1216745,1217794,"-",,,"H8201_RS06240","WP_000653766.1",349,"ABC transporter permease"
"Un","NZ_UYIP01000001.1",1217791,1218522,"-",,,"H8201_RS06245","WP_000889919.1",243,"ABC transporter ATP-binding protein"
"Un","NZ_UYIP01000001.1",1218590,1219000,"+",,,"H8201_RS06250","WP_001278301.1",136,"MULTISPECIES: HIT family protein"
"Un","NZ_UYIP01000001.1",1219010,1219297,"+",,,"H8201_RS06255","WP_000777760.1",95,"MULTISPECIES: hypothetical protein"
"Un","NZ_UYIP01000001.1",1219459,1219698,"+",,,"H8201_RS06260","WP_001812223.1",79,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1220020,1221156,"-",,"dnaJ","H8201_RS06265","WP_001066301.1",378,"molecular chaperone DnaJ"
"Un","NZ_UYIP01000001.1",1221558,1221914,"-",,,"H8201_RS06270","WP_000114422.1",118,"hypothetical protein"
"Un","NZ_UYIP01000001.1",1221916,1223739,"-",,"dnaK","H8201_RS06275","WP_000034662.1",607,"molecular chaperone DnaK"
"Un","NZ_UYIP01000001.1",1224219,1224743,"-",,"grpE","H8201_RS06280","WP_000046027.1",174,"MULTISPECIES: nucleotide exchange factor GrpE"
"Un","NZ_UYIP01000001.1",1224770,1225804,"-",,"hrcA","H8201_RS06285","WP_000255767.1",344,"heat-inducible transcriptional repressor HrcA"
"Un","NZ_UYIP01000001.1",1227086,1229419,"+",,,"H8201_RS06295","WP_000229077.1",777,"DEAD/DEAH box helicase family protein"
"Un","NZ_UYIP01000001.1",1229432,1230895,"+",,,"H8201_RS06300","WP_000029041.1",487,"SAM-dependent DNA methyltransferase"
"Un","NZ_UYIP01000001.1",1230895,1232463,"+",,,"H8201_RS06305","WP_061364271.1",522,"restriction endonuclease subunit S"
"Un","NZ_UYIP01000001.1",1232411,1232956,"-",,,"H8201_RS06310","WP_001841442.1",181,"MULTISPECIES: restriction endonuclease subunit S"
"Un","NZ_UYIP01000001.1",1233027,1233824,"-",,"psrA","H8201_RS06315","WP_000651181.1",265,"MULTISPECIES: tyrosine-type DNA invertase PsrA"
"Un","NZ_UYIP01000001.1",1233881,1235161,"-",,,"H8201_RS06320","WP_050116077.1",426,"restriction endonuclease subunit S"
"Un","NZ_UYIP01000001.1",1235614,1235763,"-",,,"H8201_RS06325","WP_000410535.1",49,"MULTISPECIES: hypothetical protein"
"Un","NZ_UYIP01000001.1",1235728,1235847,"+",,,"H8201_RS06330","WP_001808898.1",39,"MULTISPECIES: hypothetical protein"
"Un","NZ_UYIP01000001.1",1235943,1237289,"-",,"glnA","H8201_RS06335","WP_001122904.1",448,"type I glutamate--ammonia ligase"
"Un","NZ_UYIP01000001.1",1237326,1237682,"-",,"glnR","H8201_RS06340","WP_000659547.1",118,"MULTISPECIES: transcriptional repressor GlnR"
"Un","NZ_UYIP01000001.1",1237759,1238286,"-",,,"H8201_RS06345","WP_000119917.1",175,"aromatic acid exporter family protein"
"Un","NZ_UYIP01000001.1",1238422,1239618,"-",,,"H8201_RS06350","WP_001096743.1",398,"MULTISPECIES: phosphoglycerate kinase"
"Un","NZ_UYIP01000001.1",1239708,1244648,"-",,,"H8201_RS06355","WP_000795160.1",1646,"bacterial Ig-like domain-containing protein"
"Un","NZ_UYIP01000001.1",1244941,1246572,"+",,,"H8201_RS06360","WP_000026628.1",543,"Na/Pi cotransporter family protein"
"Un","NZ_UYIP01000001.1",1247131,1248738,"-",,,"H8201_RS06365","WP_000105242.1",535,"MULTISPECIES: CTP synthase"
