#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 1","NZ_LN831026.1",1323268,1323546,"-",29422893,,"AT687_RS06420","WP_003851632.1",92,"MULTISPECIES: DNA-directed RNA polymerase subunit omega"
"chromosome 1","NZ_LN831026.1",1323620,1324195,"-",29421573,"gmk","AT687_RS06425","WP_003851634.1",191,"MULTISPECIES: guanylate kinase"
"chromosome 1","NZ_LN831026.1",1324199,1324522,"-",29422010,,"AT687_RS06430","WP_003851636.1",107,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",1324871,1325719,"-",29422211,"pyrF","AT687_RS06435","WP_014306932.1",282,"MULTISPECIES: orotidine-5\\'-phosphate decarboxylase"
"chromosome 1","NZ_LN831026.1",1325716,1329072,"-",29423038,"carB","AT687_RS06440","WP_014301953.1",1118,"MULTISPECIES: carbamoyl-phosphate synthase large subunit"
"chromosome 1","NZ_LN831026.1",1329093,1330232,"-",29422730,"carA","AT687_RS06445","WP_014306933.1",379,"MULTISPECIES: glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit"
"chromosome 1","NZ_LN831026.1",1330388,1331734,"-",29422457,,"AT687_RS06450","WP_014306934.1",448,"MULTISPECIES: dihydroorotase"
"chromosome 1","NZ_LN831026.1",1331759,1332700,"-",29421916,,"AT687_RS06455","WP_003851649.1",313,"MULTISPECIES: aspartate carbamoyltransferase catalytic subunit"
"chromosome 1","NZ_LN831026.1",1332700,1333272,"-",29422904,"pyrR","AT687_RS06460","WP_014306935.1",190,"MULTISPECIES: bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR"
"chromosome 1","NZ_LN831026.1",1333537,1334898,"+",29421028,,"AT687_RS06465","WP_014306936.1",453,"MULTISPECIES: TIGR01777 family oxidoreductase"
"chromosome 1","NZ_LN831026.1",1334904,1335341,"+",29421030,,"AT687_RS06470","WP_003851654.1",145,"MULTISPECIES: YbjN domain-containing protein"
"chromosome 1","NZ_LN831026.1",1335341,1335751,"+",29421031,,"AT687_RS06475","WP_021335050.1",136,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",1335804,1336403,"-",29421032,"nusB","AT687_RS06480","WP_014306937.1",199,"MULTISPECIES: transcription antitermination factor NusB"
"chromosome 1","NZ_LN831026.1",1336421,1336984,"-",29421033,"efp","AT687_RS06485","WP_003851660.1",187,"MULTISPECIES: elongation factor P"
"chromosome 1","NZ_LN831026.1",1337086,1338177,"-",29421034,,"AT687_RS06490","WP_014310469.1",363,"MULTISPECIES: aminopeptidase P family protein"
"chromosome 1","NZ_LN831026.1",1338210,1338650,"-",29421035,"aroQ","AT687_RS06495","WP_014319121.1",146,"type II 3-dehydroquinate dehydratase"
"chromosome 1","NZ_LN831026.1",1338651,1339730,"-",29421036,,"AT687_RS06500","WP_014316770.1",359,"MULTISPECIES: 3-dehydroquinate synthase"
"chromosome 1","NZ_LN831026.1",1339777,1340325,"-",29421037,,"AT687_RS06505","WP_014310471.1",182,"MULTISPECIES: shikimate kinase"
"chromosome 1","NZ_LN831026.1",1340333,1341544,"-",29421038,"aroC","AT687_RS06510","WP_014319122.1",403,"chorismate synthase"
"chromosome 1","NZ_LN831026.1",1341622,1342098,"-",31633387,,"AT687_RS11940","WP_077393403.1",158,"MULTISPECIES: prepilin peptidase"
"chromosome 1","NZ_LN831026.1",1342135,1342977,"-",29421039,,"AT687_RS06515","WP_014310472.1",280,"MULTISPECIES: shikimate dehydrogenase"
"chromosome 1","NZ_LN831026.1",1343099,1344247,"-",29421040,"mltG","AT687_RS06520","WP_014306943.1",382,"endolytic transglycosylase MltG"
"chromosome 1","NZ_LN831026.1",1344360,1344875,"-",29421041,"ruvX","AT687_RS06525","WP_014303462.1",171,"MULTISPECIES: Holliday junction resolvase RuvX"
"chromosome 1","NZ_LN831026.1",1345141,1347807,"-",29421043,"alaS","AT687_RS06530","WP_021335054.1",888,"MULTISPECIES: alanine--tRNA ligase"
"chromosome 1","NZ_LN831026.1",1347969,1349327,"-",29421045,,"AT687_RS06535","WP_014306945.1",452,"MULTISPECIES: replication-associated recombination protein A"
"chromosome 1","NZ_LN831026.1",1349364,1350713,"-",29421047,,"AT687_RS06540","WP_014301965.1",449,"MULTISPECIES: phosphotransferase"
"chromosome 1","NZ_LN831026.1",1350749,1352548,"-",29421048,"aspS","AT687_RS06545","WP_021335056.1",599,"aspartate--tRNA ligase"
"chromosome 1","NZ_LN831026.1",1352776,1353660,"+",29421049,,"AT687_RS06550","WP_014319123.1",294,"neutral zinc metallopeptidase"
"chromosome 1","NZ_LN831026.1",1356474,1358495,"-",29421052,,"AT687_RS06565","WP_014319124.1",673,"YhgE/Pip domain-containing protein"
"chromosome 1","NZ_LN831026.1",1358514,1359248,"-",29421053,,"AT687_RS06570","WP_014310475.1",244,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",1359411,1360001,"+",29421054,,"AT687_RS06575","WP_014310476.1",196,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LN831026.1",1360046,1361434,"+",29421055,,"AT687_RS06580","WP_014310477.1",462,"L-serine ammonia-lyase"
"chromosome 1","NZ_LN831026.1",1361506,1362777,"-",29421056,,"AT687_RS06585","WP_014310478.1",423,"histidine--tRNA ligase"
"chromosome 1","NZ_LN831026.1",1362818,1363474,"-",29421057,,"AT687_RS06590","WP_014303473.1",218,"MBL fold metallo-hydrolase"
"chromosome 1","NZ_LN831026.1",1363484,1363981,"-",29421060,"tpx","AT687_RS06595","WP_014303474.1",165,"thiol peroxidase"
"chromosome 1","NZ_LN831026.1",1364125,1364967,"+",29421061,,"AT687_RS06600","WP_014303475.1",280,"peptidylprolyl isomerase"
"chromosome 1","NZ_LN831026.1",1365124,1365411,"+",29421062,,"AT687_RS06605","WP_014303476.1",95,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",1366211,1368490,"-",29421063,,"AT687_RS06610","WP_014301975.1",759,"MULTISPECIES: bifunctional (p)ppGpp synthetase/guanosine-3\\',5\\'-bis(diphosphate) 3\\'-pyrophosphohydrolase"
"chromosome 1","NZ_LN831026.1",1368549,1369103,"-",29421065,,"AT687_RS06615","WP_014303477.1",184,"MULTISPECIES: adenine phosphoribosyltransferase"
"chromosome 1","NZ_LN831026.1",1369159,1370910,"-",29421066,,"AT687_RS06620","WP_014310480.1",583,"MULTISPECIES: peptide ABC transporter"
"chromosome 1","NZ_LN831026.1",1370979,1372091,"-",29421067,"secF","AT687_RS06625","WP_014310481.1",370,"protein translocase subunit SecF"
"chromosome 1","NZ_LN831026.1",1372092,1373870,"-",29421068,"secD","AT687_RS06630","WP_014319125.1",592,"protein translocase subunit SecD"
"chromosome 1","NZ_LN831026.1",1374101,1374394,"-",29421071,"yajC","AT687_RS06635","WP_014310483.1",97,"MULTISPECIES: preprotein translocase subunit YajC"
"chromosome 1","NZ_LN831026.1",1374398,1375486,"-",29421072,"ruvB","AT687_RS06640","WP_014310484.1",362,"MULTISPECIES: Holliday junction branch migration DNA helicase RuvB"
"chromosome 1","NZ_LN831026.1",1375504,1376115,"-",29421073,"ruvA","AT687_RS06645","WP_014310485.1",203,"MULTISPECIES: Holliday junction branch migration protein RuvA"
"chromosome 1","NZ_LN831026.1",1376154,1376693,"-",29421074,"ruvC","AT687_RS06650","WP_014301980.1",179,"MULTISPECIES: crossover junction endodeoxyribonuclease RuvC"
"chromosome 1","NZ_LN831026.1",1376829,1377581,"-",29421075,,"AT687_RS06655","WP_014310486.1",250,"MULTISPECIES: YebC/PmpR family DNA-binding transcriptional regulator"
"chromosome 1","NZ_LN831026.1",1377819,1378673,"-",29421077,,"AT687_RS06660","WP_014310487.1",284,"MULTISPECIES: acyl-CoA thioesterase II"
"chromosome 1","NZ_LN831026.1",1378829,1380118,"+",29421078,,"AT687_RS06665","WP_014310488.1",429,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",1380706,1381146,"+",29421079,,"AT687_RS11955","WP_014319126.1",146,"MULTISPECIES: IS3 family transposase"
"chromosome 1","NZ_LN831026.1",1381259,1382662,"+",29421081,,"AT687_RS06675","WP_047928725.1",467,"IS30 family transposase"
"chromosome 1","NZ_LN831026.1",1382749,1382982,"+",29421082,,"AT687_RS06680","WP_014307672.1",77,"MULTISPECIES: transposase"
"chromosome 1","NZ_LN831026.1",1383225,1383608,"-",29421084,,"AT687_RS06690","WP_016829737.1",127,"MULTISPECIES: carboxymuconolactone decarboxylase family protein"
"chromosome 1","NZ_LN831026.1",1387264,1387722,"-",29421087,,"AT687_RS06705","WP_014317928.1",152,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",1387861,1387992,"-",31633391,,"AT687_RS11965","WP_077393421.1",43,"ArsR family transcriptional regulator"
"chromosome 1","NZ_LN831026.1",1389517,1390221,"+",29421089,,"AT687_RS06715","WP_014301992.1",234,"MULTISPECIES: cytochrome c biogenesis protein CcdA"
"chromosome 1","NZ_LN831026.1",1390583,1390681,"-",31633392,,"AT687_RS11970","WP_077393422.1",32,"MULTISPECIES: helix-turn-helix domain-containing protein"
"chromosome 1","NZ_LN831026.1",1390702,1391175,"-",29421091,,"AT687_RS06720","WP_014301993.1",157,"MULTISPECIES: recombinase family protein"
"chromosome 1","NZ_LN831026.1",1392907,1393632,"+",29421095,,"AT687_RS06735","WP_014303493.1",241,"MULTISPECIES: 6-carboxyhexanoate--CoA ligase"
"chromosome 1","NZ_LN831026.1",1393632,1394831,"+",29421098,,"AT687_RS06740","WP_014302000.1",399,"MULTISPECIES: 8-amino-7-oxononanoate synthase"
"chromosome 1","NZ_LN831026.1",1394828,1395289,"-",29421099,,"AT687_RS06745","WP_014302001.1",153,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",1395301,1396392,"-",29421100,,"AT687_RS06750","WP_021335072.1",363,"MULTISPECIES: glycosyltransferase family 4 protein"
"chromosome 1","NZ_LN831026.1",1396419,1397360,"-",29421101,,"AT687_RS06755","WP_014302003.1",313,"MULTISPECIES: phosphatidylinositol mannoside acyltransferase"
"chromosome 1","NZ_LN831026.1",1397387,1398040,"-",29421102,,"AT687_RS06760","WP_014303494.1",217,"MULTISPECIES: CDP-alcohol phosphatidyltransferase family protein"
"chromosome 1","NZ_LN831026.1",1398033,1398617,"-",29421103,,"AT687_RS06765","WP_003851744.1",194,"MULTISPECIES: HIT domain-containing protein"
"chromosome 1","NZ_LN831026.1",1398801,1400864,"-",29421104,,"AT687_RS06770","WP_003851747.1",687,"MULTISPECIES: threonine--tRNA ligase"
"chromosome 1","NZ_LN831026.1",1401053,1402324,"-",29421105,,"AT687_RS06775","WP_003851751.1",423,"MULTISPECIES: Dyp-type peroxidase"
"chromosome 1","NZ_LN831026.1",1402367,1402981,"-",29421106,,"AT687_RS06780","WP_014319129.1",204,"copper chaperone PCu(A)C"
"chromosome 1","NZ_LN831026.1",1402988,1403557,"-",29421107,,"AT687_RS06785","WP_014303495.1",189,"MULTISPECIES: copper resistance protein CopC"
"chromosome 1","NZ_LN831026.1",1404816,1405613,"+",29421115,,"AT687_RS06825","WP_014308389.1",265,"MULTISPECIES: pyrimidine reductase family protein"
"chromosome 1","NZ_LN831026.1",1405671,1406081,"+",29421116,"msrB","AT687_RS06830","WP_003851760.1",136,"MULTISPECIES: peptide-methionine (R)-S-oxide reductase MsrB"
"chromosome 1","NZ_LN831026.1",1406160,1406864,"-",29421118,,"AT687_RS06835","WP_014319130.1",234,"chlorite dismutase family protein"
"chromosome 1","NZ_LN831026.1",1407071,1407670,"+",29421119,,"AT687_RS06840","WP_014303498.1",199,"MULTISPECIES: DUF3000 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1407689,1408912,"+",29421120,,"AT687_RS06845","WP_014319131.1",407,"HRDC domain-containing protein"
"chromosome 1","NZ_LN831026.1",1408973,1410880,"-",29421121,,"AT687_RS06850","WP_003851769.1",635,"MULTISPECIES: 1-deoxy-D-xylulose-5-phosphate synthase"
"chromosome 1","NZ_LN831026.1",1411092,1412354,"-",29421123,,"AT687_RS06855","WP_014310497.1",420,"MULTISPECIES: class I SAM-dependent RNA methyltransferase"
"chromosome 1","NZ_LN831026.1",1412654,1413391,"-",29421125,,"AT687_RS06860","WP_014310498.1",245,"MULTISPECIES: DUF3710 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1413450,1413908,"-",29421126,"dut","AT687_RS06865","WP_003851774.1",152,"MULTISPECIES: dUTP diphosphatase"
"chromosome 1","NZ_LN831026.1",1414051,1414563,"+",29421127,,"AT687_RS06870","WP_003851777.1",170,"MULTISPECIES: DUF3093 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1414599,1414892,"-",29421128,,"AT687_RS06875","WP_003851778.1",97,"MULTISPECIES: DUF4193 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1415085,1415969,"-",29421129,,"AT687_RS06880","WP_014310501.1",294,"MULTISPECIES: inositol monophosphatase"
"chromosome 1","NZ_LN831026.1",1416121,1416882,"+",29421130,,"AT687_RS06885","WP_010935045.1",253,"MULTISPECIES: ROK family protein"
"chromosome 1","NZ_LN831026.1",1417275,1418855,"+",29421131,,"AT687_RS06890","WP_003851787.1",526,"MULTISPECIES: RNA polymerase sigma factor"
"chromosome 1","NZ_LN831026.1",1419188,1419661,"-",29421132,,"AT687_RS06895","WP_003851789.1",157,"MULTISPECIES: DUF4190 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1419770,1421479,"-",29421133,,"AT687_RS06900","WP_021335075.1",569,"MULTISPECIES: DEAD/DEAH box helicase"
"chromosome 1","NZ_LN831026.1",1421479,1421718,"-",31633394,,"AT687_RS11980","WP_014316792.1",79,"MULTISPECIES: DUF3039 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1421778,1422266,"+",29421134,,"AT687_RS06905","WP_014316793.1",162,"MULTISPECIES: DUF3099 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1422309,1423844,"+",29421135,,"AT687_RS06910","WP_014319132.1",511,"MULTISPECIES: methyltransferase"
"chromosome 1","NZ_LN831026.1",1423855,1424292,"+",29421137,,"AT687_RS06915","WP_014316795.1",145,"MULTISPECIES: D-tyrosyl-tRNA(Tyr) deacylase"
"chromosome 1","NZ_LN831026.1",1424376,1425365,"+",29421138,,"AT687_RS06920","WP_003851800.1",329,"MULTISPECIES: sigma-70 family RNA polymerase sigma factor"
"chromosome 1","NZ_LN831026.1",1425590,1426270,"+",29421139,,"AT687_RS06925","WP_003851803.1",226,"MULTISPECIES: metal-dependent transcriptional regulator"
"chromosome 1","NZ_LN831026.1",1426293,1427279,"+",29421140,"galE","AT687_RS06930","WP_014316798.1",328,"MULTISPECIES: UDP-glucose 4-epimerase GalE"
"chromosome 1","NZ_LN831026.1",1427329,1428372,"-",29421142,,"AT687_RS06935","WP_014303510.1",347,"MULTISPECIES: DUF4192 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1428624,1429565,"+",29421144,,"AT687_RS06940","WP_014303511.1",313,"MULTISPECIES: PAC2 family protein"
"chromosome 1","NZ_LN831026.1",1429598,1432132,"+",29421151,,"AT687_RS06945","WP_014319133.1",844,"DEAD/DEAH box helicase"
"chromosome 1","NZ_LN831026.1",1432206,1432730,"-",29421152,,"AT687_RS06950","WP_003851814.1",174,"MULTISPECIES: alkyl hydroperoxide reductase AhpD"
"chromosome 1","NZ_LN831026.1",1432733,1433329,"-",29421153,,"AT687_RS06955","WP_003851816.1",198,"MULTISPECIES: peroxiredoxin"
"chromosome 1","NZ_LN831026.1",1433551,1434489,"+",29421155,,"AT687_RS06960","WP_014319134.1",312,"hydrogen peroxide-inducible genes activator"
"chromosome 1","NZ_LN831026.1",1434545,1435510,"-",29421156,,"AT687_RS06965","WP_010935058.1",321,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",1435647,1439591,"+",29421158,"hrpA","AT687_RS06970","WP_014319135.1",1314,"ATP-dependent RNA helicase HrpA"
"chromosome 1","NZ_LN831026.1",1439654,1440109,"-",29421160,"nrdR","AT687_RS06975","WP_003851822.1",151,"MULTISPECIES: transcriptional repressor NrdR"
"chromosome 1","NZ_LN831026.1",1440207,1440542,"-",29421162,,"AT687_RS06980","WP_014310509.1",111,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",1440882,1441595,"+",29421163,"lexA","AT687_RS06985","WP_003851825.1",237,"MULTISPECIES: transcriptional repressor LexA"
"chromosome 1","NZ_LN831026.1",1441917,1442693,"+",29421169,,"AT687_RS06990","WP_003851826.1",258,"MULTISPECIES: DeoR/GlpR transcriptional regulator"
"chromosome 1","NZ_LN831026.1",1442787,1444481,"-",29421171,"ptsP","AT687_RS06995","WP_014302028.1",564,"MULTISPECIES: phosphoenolpyruvate--protein phosphotransferase"
"chromosome 1","NZ_LN831026.1",1444749,1445552,"+",29421175,,"AT687_RS07000","WP_014310510.1",267,"DeoR/GlpR transcriptional regulator"
"chromosome 1","NZ_LN831026.1",1445549,1446514,"+",29421176,"pfkB","AT687_RS07005","WP_014319136.1",321,"1-phosphofructokinase"
"chromosome 1","NZ_LN831026.1",1448858,1449124,"+",29421179,,"AT687_RS07015","WP_003851840.1",88,"MULTISPECIES: HPr family phosphocarrier protein"
"chromosome 1","NZ_LN831026.1",1449289,1450410,"+",29421180,,"AT687_RS07020","WP_014319137.1",373,"LLM class flavin-dependent oxidoreductase"
"chromosome 1","NZ_LN831026.1",1450469,1451134,"+",29421181,,"AT687_RS07025","WP_014310512.1",221,"FMN reductase"
"chromosome 1","NZ_LN831026.1",1451196,1452482,"-",29421182,,"AT687_RS07030","WP_014319138.1",428,"nitrate reductase"
"chromosome 1","NZ_LN831026.1",1452565,1454175,"-",29421184,"hflX","AT687_RS07035","WP_014319139.1",536,"GTPase HflX"
"chromosome 1","NZ_LN831026.1",1454321,1455076,"+",29421185,,"AT687_RS07040","WP_010935065.1",251,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",1455151,1455675,"+",29421191,,"AT687_RS07045","WP_014319140.1",174,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",1455684,1456577,"-",29421194,,"AT687_RS07050","WP_014310516.1",297,"diaminopimelate epimerase"
"chromosome 1","NZ_LN831026.1",1456574,1457482,"-",29421195,"miaA","AT687_RS07055","WP_003851856.1",302,"tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA"
"chromosome 1","NZ_LN831026.1",1457545,1458240,"-",29421197,,"AT687_RS07060","WP_014310517.1",231,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",1458438,1459766,"+",29421198,,"AT687_RS07065","WP_014319141.1",442,"DUF349 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1459855,1460979,"+",29421202,,"AT687_RS07070","WP_014302037.1",374,"GNAT family N-acetyltransferase"
"chromosome 1","NZ_LN831026.1",1460988,1461626,"-",29421203,,"AT687_RS07075","WP_014308423.1",212,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",1461676,1463226,"-",29421204,"miaB","AT687_RS07080","WP_134882471.1",516,"MULTISPECIES: tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB"
"chromosome 1","NZ_LN831026.1",1463383,1464012,"-",29421205,"recX","AT687_RS07085","WP_021335088.1",209,"recombination regulator RecX"
"chromosome 1","NZ_LN831026.1",1464002,1465120,"-",29421206,"recA","AT687_RS07090","WP_003851873.1",372,"MULTISPECIES: recombinase RecA"
"chromosome 1","NZ_LN831026.1",1465376,1465567,"-",29421208,,"AT687_RS07095","WP_010935072.1",63,"MULTISPECIES: DUF3046 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1465654,1466238,"+",29421209,,"AT687_RS07100","WP_003851878.1",194,"MULTISPECIES: biotin transporter BioY"
"chromosome 1","NZ_LN831026.1",1466302,1466994,"+",29421212,,"AT687_RS07105","WP_003851880.1",230,"MULTISPECIES: ABC transporter ATP-binding protein"
"chromosome 1","NZ_LN831026.1",1466991,1467605,"+",29421213,,"AT687_RS07110","WP_003851882.1",204,"energy-coupling factor transporter transmembrane protein EcfT"
"chromosome 1","NZ_LN831026.1",1467661,1468500,"-",29421214,,"AT687_RS07115","WP_014310519.1",279,"PspA/IM30 family protein"
"chromosome 1","NZ_LN831026.1",1468631,1468960,"-",29421215,,"AT687_RS07120","WP_003851888.1",109,"MULTISPECIES: helix-turn-helix transcriptional regulator"
"chromosome 1","NZ_LN831026.1",1469041,1469583,"-",29421216,,"AT687_RS07125","WP_014319142.1",180,"nicotinamide-nucleotide amidohydrolase family protein"
"chromosome 1","NZ_LN831026.1",1469576,1470166,"-",29421218,"pgsA","AT687_RS07130","WP_010935077.1",196,"MULTISPECIES: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase"
"chromosome 1","NZ_LN831026.1",1470262,1470555,"+",29421219,,"AT687_RS07135","WP_014303535.1",97,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",1470638,1471645,"-",29421221,,"AT687_RS07140","WP_014303536.1",335,"TerC family protein"
"chromosome 1","NZ_LN831026.1",1471926,1474979,"-",29421222,,"AT687_RS07145","WP_014310521.1",1017,"DNA translocase FtsK"
"chromosome 1","NZ_LN831026.1",1475055,1475720,"-",29421224,,"AT687_RS07150","WP_021335090.1",221,"TIGR03085 family protein"
"chromosome 1","NZ_LN831026.1",1475806,1477860,"-",29421225,,"AT687_RS07155","WP_014319143.1",684,"ribonuclease J"
"chromosome 1","NZ_LN831026.1",1477863,1478768,"-",29421226,"dapA","AT687_RS07160","WP_014319144.1",301,"4-hydroxy-tetrahydrodipicolinate synthase"
"chromosome 1","NZ_LN831026.1",1478850,1479608,"-",29421227,,"AT687_RS07165","WP_003851903.1",252,"MULTISPECIES: FAD-dependent thymidylate synthase"
"chromosome 1","NZ_LN831026.1",1479608,1480354,"-",29421228,,"AT687_RS07170","WP_014310524.1",248,"4-hydroxy-tetrahydrodipicolinate reductase"
"chromosome 1","NZ_LN831026.1",1480534,1482801,"-",29421231,,"AT687_RS07175","WP_003851907.1",755,"polyribonucleotide nucleotidyltransferase"
"chromosome 1","NZ_LN831026.1",1482993,1483262,"-",29421233,"rpsO","AT687_RS07180","WP_003851911.1",89,"MULTISPECIES: 30S ribosomal protein S15"
"chromosome 1","NZ_LN831026.1",1483434,1484393,"-",29421234,,"AT687_RS07185","WP_003851913.1",319,"MULTISPECIES: nucleoside hydrolase"
"chromosome 1","NZ_LN831026.1",1484431,1485402,"-",29421238,,"AT687_RS07190","WP_014307014.1",323,"MULTISPECIES: bifunctional riboflavin kinase/FAD synthetase"
"chromosome 1","NZ_LN831026.1",1485425,1486327,"+",29421240,"truB","AT687_RS07195","WP_014307015.1",300,"MULTISPECIES: tRNA pseudouridine(55) synthase TruB"
"chromosome 1","NZ_LN831026.1",1486324,1487016,"-",29421242,,"AT687_RS07200","WP_010935090.1",230,"MULTISPECIES: 4\\'-phosphopantetheinyl transferase superfamily protein"
"chromosome 1","NZ_LN831026.1",1487013,1487819,"-",29421243,,"AT687_RS07205","WP_014302052.1",268,"MULTISPECIES: metallophosphoesterase"
"chromosome 1","NZ_LN831026.1",1487866,1489185,"-",29421244,,"AT687_RS07210","WP_014319145.1",439,"MATE family efflux transporter"
"chromosome 1","NZ_LN831026.1",1489182,1490123,"-",29421245,,"AT687_RS07215","WP_174510715.1",313,"MULTISPECIES: DHH family phosphoesterase"
"chromosome 1","NZ_LN831026.1",1490164,1490607,"-",29421247,"rbfA","AT687_RS07220","WP_014319146.1",147,"30S ribosome-binding factor RbfA"
"chromosome 1","NZ_LN831026.1",1490747,1493608,"-",29421250,"infB","AT687_RS07225","WP_014302056.1",953,"translation initiation factor IF-2"
"chromosome 1","NZ_LN831026.1",1493719,1494051,"-",29421253,,"AT687_RS07230","WP_014303544.1",110,"MULTISPECIES: YlxR family protein"
"chromosome 1","NZ_LN831026.1",1494311,1495309,"-",29421254,"nusA","AT687_RS07235","WP_014319147.1",332,"transcription termination/antitermination protein NusA"
"chromosome 1","NZ_LN831026.1",1495306,1495860,"-",29421259,"rimP","AT687_RS07240","WP_010935095.1",184,"MULTISPECIES: ribosome maturation factor RimP"
"chromosome 1","NZ_LN831026.1",1495912,1496820,"+",29421260,,"AT687_RS07245","WP_010935096.1",302,"MULTISPECIES: DUF4439 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1496899,1498656,"-",29421262,,"AT687_RS07250","WP_014316824.1",585,"proline--tRNA ligase"
"chromosome 1","NZ_LN831026.1",1498688,1499434,"+",29421263,"yaaA","AT687_RS07255","WP_014319148.1",248,"peroxide stress protein YaaA"
"chromosome 1","NZ_LN831026.1",1499454,1500278,"-",29421264,"cobA","AT687_RS07260","WP_014302060.1",274,"MULTISPECIES: uroporphyrinogen-III C-methyltransferase"
"chromosome 1","NZ_LN831026.1",1500277,1501623,"+",29421266,,"AT687_RS07265","WP_014319149.1",448,"MULTISPECIES: YdiU family protein"
"chromosome 1","NZ_LN831026.1",1501627,1502751,"-",29421267,,"AT687_RS07270","WP_014319150.1",374,"GTP-binding protein"
"chromosome 1","NZ_LN831026.1",1502771,1503280,"-",29421273,,"AT687_RS07275","WP_041740521.1",169,"MULTISPECIES: methylated-DNA-"
"chromosome 1","NZ_LN831026.1",1503270,1504649,"-",29421275,,"AT687_RS07280","WP_014319151.1",459,"MULTISPECIES: cobyrinate a,c-diamide synthase"
"chromosome 1","NZ_LN831026.1",1504643,1505263,"-",29421276,"cobO","AT687_RS07285","WP_014319152.1",206,"cob(I)yrinic acid a,c-diamide adenosyltransferase"
"chromosome 1","NZ_LN831026.1",1505387,1506151,"-",29421277,,"AT687_RS07290","WP_035099812.1",254,"VWA domain-containing protein"
"chromosome 1","NZ_LN831026.1",1506153,1507238,"-",29421278,,"AT687_RS07295","WP_014319153.1",361,"ATP-binding protein"
"chromosome 1","NZ_LN831026.1",1507436,1508935,"-",29421280,"mqo","AT687_RS07300","WP_014319154.1",499,"MULTISPECIES: malate dehydrogenase (quinone)"
"chromosome 1","NZ_LN831026.1",1509312,1510325,"+",29421281,,"AT687_RS07305","WP_014319155.1",337,"MULTISPECIES: alpha/beta hydrolase"
"chromosome 1","NZ_LN831026.1",1510423,1511814,"+",29421283,"mtr","AT687_RS07310","WP_014319156.1",463,"MULTISPECIES: mycothione reductase"
"chromosome 1","NZ_LN831026.1",1511872,1513311,"-",29421285,,"AT687_RS07315","WP_014319157.1",479,"MULTISPECIES: cobyric acid synthase"
"chromosome 1","NZ_LN831026.1",1513374,1514258,"-",29421286,"map","AT687_RS07320","WP_003851946.1",294,"MULTISPECIES: type I methionyl aminopeptidase"
"chromosome 1","NZ_LN831026.1",1514305,1516161,"-",29421287,,"AT687_RS07325","WP_014319158.1",618,"cell division protein FtsI"
"chromosome 1","NZ_LN831026.1",1516278,1517453,"-",29421288,"ispG","AT687_RS07330","WP_014310537.1",391,"flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase"
"chromosome 1","NZ_LN831026.1",1518818,1519981,"-",29421293,,"AT687_RS07340","WP_014303562.1",387,"1-deoxy-D-xylulose-5-phosphate reductoisomerase"
"chromosome 1","NZ_LN831026.1",1520312,1520737,"+",29421296,,"AT687_RS07345","WP_003851957.1",141,"MULTISPECIES: DUF2631 domain-containing protein"
"chromosome 1","NZ_LN831026.1",1520812,1521918,"-",29421302,"rlmN","AT687_RS07350","WP_014319160.1",368,"23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN"
"chromosome 1","NZ_LN831026.1",1522079,1522471,"+",29421303,,"AT687_RS07355","WP_014303564.1",130,"MULTISPECIES: DUF1049 domain-containing protein"
